    3.778907e+01     1.216297e-04
    3.783568e+01     1.211777e-04
    3.788228e+01     1.207279e-04
    3.792889e+01     1.202803e-04
    3.797550e+01     1.198348e-04
    3.802210e+01     1.193916e-04
    3.806871e+01     1.189504e-04
    3.811532e+01     1.185114e-04
    3.816192e+01     1.180745e-04
    3.820853e+01     1.176397e-04
    3.825514e+01     1.172070e-04
    3.830174e+01     1.167763e-04
    3.834835e+01     1.163478e-04
    3.839495e+01     1.159213e-04
    3.844156e+01     1.154969e-04
    3.848817e+01     1.150745e-04
    3.853477e+01     1.146541e-04
    3.858138e+01     1.142358e-04
    3.862799e+01     1.138194e-04
    3.867459e+01     1.134050e-04
    3.872120e+01     1.129927e-04
    3.876781e+01     1.125822e-04
    3.881441e+01     1.121738e-04
    3.886102e+01     1.117673e-04
    3.890763e+01     1.113627e-04
    3.895423e+01     1.109600e-04
    3.900084e+01     1.105593e-04
    3.904745e+01     1.101605e-04
    3.909405e+01     1.097635e-04
    3.914066e+01     1.093684e-04
    3.918727e+01     1.089752e-04
    3.923387e+01     1.085838e-04
    3.928048e+01     1.081943e-04
    3.932709e+01     1.078066e-04
    3.937369e+01     1.074207e-04
    3.942030e+01     1.070367e-04
    3.946691e+01     1.066544e-04
    3.951351e+01     1.062739e-04
    3.956012e+01     1.058952e-04
    3.960673e+01     1.055182e-04
    3.965333e+01     1.051430e-04
    3.969994e+01     1.047695e-04
    3.974655e+01     1.043977e-04
    3.979315e+01     1.040277e-04
    3.983976e+01     1.036594e-04
    3.988637e+01     1.032927e-04
    3.993297e+01     1.029278e-04
    3.997958e+01     1.025646e-04
    4.002619e+01     1.022030e-04
    4.007279e+01     1.018431e-04
    4.011940e+01     1.014848e-04
    4.016601e+01     1.011282e-04
    4.021261e+01     1.007732e-04
    4.025922e+01     1.004199e-04
    4.030583e+01     1.000681e-04
    4.035243e+01     9.971802e-05
    4.039904e+01     9.936951e-05
    4.044565e+01     9.902260e-05
    4.049225e+01     9.867728e-05
    4.053886e+01     9.833353e-05
